2021-01-25,49,742
2021-01-25,59,1887
2021-01-25,69,3874
2021-01-25,79,6410
2021-01-25,89,8752
2021-01-25,90,4309
2021-01-26,0,27005
2021-01-26,09,35
2021-01-26,19,72
2021-01-26,29,219
2021-01-26,39,360
2021-01-26,49,721
2021-01-26,59,1940
2021-01-26,69,3893
2021-01-26,79,6456
2021-01-26,89,8738
2021-01-26,90,4337
2021-01-27,0,27131
2021-01-27,09,33
2021-01-27,19,74
2021-01-27,29,222
2021-01-27,39,368
2021-01-27,49,732
2021-01-27,59,1964
2021-01-27,69,3922
2021-01-27,79,6445
2021-01-27,89,8781
2021-01-27,90,4354
2021-01-28,0,27128
2021-01-28,09,33
2021-01-28,19,67
2021-01-28,29,215
2021-01-28,39,368
2021-01-28,49,721
2021-01-28,59,1953
2021-01-28,69,3940
2021-01-28,79,6466
2021-01-28,89,8791
2021-01-28,90,4348
2021-01-29,0,27270
2021-01-29,09,36
2021-01-29,19,68
2021-01-29,29,214
2021-01-29,39,363
2021-01-29,49,738
2021-01-29,59,1952
2021-01-29,69,3985
2021-01-29,79,6534
2021-01-29,89,8818
2021-01-29,90,4335
2021-01-30,0,27242
2021-01-30,09,36
2021-01-30,19,72
2021-01-30,29,211
2021-01-30,39,366
2021-01-30,49,727
2021-01-30,59,1944
2021-01-30,69,3966
2021-01-30,79,6528
2021-01-30,89,8826
2021-01-30,90,4343
2021-01-31,0,27573
2021-01-31,09,36
2021-01-31,19,74
2021-01-31,29,212
2021-01-31,39,371
2021-01-31,49,749
2021-01-31,59,1985
2021-01-31,69,4017
2021-01-31,79,6602
2021-01-31,89,8922
2021-01-31,90,4380
2021-02-01,0,27874
2021-02-01,09,36
2021-02-01,19,72
2021-02-01,29,221
2021-02-01,39,385
2021-02-01,49,767
2021-02-01,59,2007
2021-02-01,69,4080
2021-02-01,79,6659
2021-02-01,89,9002
2021-02-01,90,4418
2021-02-02,0,28029
2021-02-02,09,36
2021-02-02,19,74
2021-02-02,29,227
2021-02-02,39,390
2021-02-02,49,793
2021-02-02,59,2028
2021-02-02,69,4104
2021-02-02,79,6752
2021-02-02,89,9035
2021-02-02,90,4365
2021-02-03,0,27953
2021-02-03,09,40
2021-02-03,19,80
2021-02-03,29,219
2021-02-03,39,395
2021-02-03,49,775
2021-02-03,59,2023
2021-02-03,69,4130
2021-02-03,79,6738
2021-02-03,89,9024
2021-02-03,90,4315
2021-02-04,0,27766
2021-02-04,09,42
2021-02-04,19,76
2021-02-04,29,218
2021-02-04,39,385
2021-02-04,49,769
2021-02-04,59,2037
2021-02-04,69,4075
2021-02-04,79,6734
2021-02-04,89,8949
2021-02-04,90,4268
2021-02-05,0,27572
2021-02-05,09,42
2021-02-05,19,77
2021-02-05,29,219
2021-02-05,39,400
2021-02-05,49,766
2021-02-05,59,2023
2021-02-05,69,4057
2021-02-05,79,6685
2021-02-05,89,8840
2021-02-05,90,4252
2021-02-06,0,27327
2021-02-06,09,41
2021-02-06,19,73
2021-02-06,29,221
2021-02-06,39,396
2021-02-06,49,753
2021-02-06,59,1990
2021-02-06,69,4010
2021-02-06,79,6627
2021-02-06,89,8765
2021-02-06,90,4231
2021-02-07,0,27652
2021-02-07,09,43
2021-02-07,19,72
2021-02-07,29,229
2021-02-07,39,410
2021-02-07,49,778
2021-02-07,59,2023
2021-02-07,69,4080
2021-02-07,79,6690
2021-02-07,89,8824
2021-02-07,90,4271
2021-02-08,0,27995
2021-02-08,09,40
2021-02-08,19,77
2021-02-08,29,229
2021-02-08,39,430
2021-02-08,49,789
2021-02-08,59,2058
2021-02-08,69,4181
2021-02-08,79,6769
2021-02-08,89,8898
2021-02-08,90,4307
2021-02-09,0,27634
2021-02-09,09,43
2021-02-09,19,75
2021-02-09,29,224
2021-02-09,39,409
2021-02-09,49,794
2021-02-09,59,2036
2021-02-09,69,4147
2021-02-09,79,6726
2021-02-09,89,8743
2021-02-09,90,4219
2021-02-10,0,27417
2021-02-10,09,45
2021-02-10,19,68
2021-02-10,29,229
2021-02-10,39,407
2021-02-10,49,796
2021-02-10,59,2029
2021-02-10,69,4099
2021-02-10,79,6725
2021-02-10,89,8660
2021-02-10,90,4152
2021-02-11,0,26963
2021-02-11,09,45
2021-02-11,19,66
2021-02-11,29,225
2021-02-11,39,400
2021-02-11,49,786
2021-02-11,59,1995
2021-02-11,69,4041
2021-02-11,79,6616
2021-02-11,89,8512
2021-02-11,90,4072
2021-02-12,0,26424
2021-02-12,09,46
2021-02-12,19,67
2021-02-12,29,222
2021-02-12,39,388
2021-02-12,49,759
2021-02-12,59,1982
2021-02-12,69,4000
2021-02-12,79,6488
2021-02-12,89,8301
2021-02-12,90,3975
2021-02-13,0,26196
2021-02-13,09,44
2021-02-13,19,64
2021-02-13,29,227
2021-02-13,39,379
2021-02-13,49,744
2021-02-13,59,1966
2021-02-13,69,3946
2021-02-13,79,6432
2021-02-13,89,8259
2021-02-13,90,3935
2021-02-14,0,26401
2021-02-14,09,43
